year,category,band,institute_id,name,city,state
2022,Overall,151-200,,Vinayaka Mission's Research Foundation,Salem,Tamil Nadu
2022,Overall,151-200,,Yogi Vemana University,Kadapa,Andhra Pradesh
2022,College,101-150,,A. V. C. College,Mayiladuthurai,Tamil Nadu
2022,College,101-150,,Anna Adarsh College for Women,Chennai,Tamil Nadu
2022,College,101-150,,Aryabhatta College,Delhi,Delhi
2022,College,101-150,,Assumption College,Kottayam,Kerala
2022,College,101-150,,Bharathi Womens College,Chennai,Tamil Nadu
2022,College,101-150,,Catholicate College,Pathanamthitta,Kerala
2022,College,101-150,,Christ College (Autonomous),Thrissur,Kerala
2022,College,101-150,,Delhi College of Arts & Commerce,South West,Delhi
2022,College,101-150,,Dhanalakshmi Srinivasan College of Arts & Science for Women,Perambalur,Tamil Nadu
2022,College,101-150,,Dr. S. N. S. Rajalakshmi College of Arts and Science,Coimbatore,Tamil Nadu
2022,College,101-150,,"Farook College, Kozhikkode",Kozhikode,Kerala
2022,College,101-150,,Fatima College,Madurai,Tamil Nadu
2022,College,101-150,,Goswami Ganesh Dutta S.D. College,Chandigarh,Chandigarh
2022,College,101-150,,"Government Arts College, Thiruvananthapuram",Thiruvananthapuram,Kerala
2022,College,101-150,,"Government Arts College, Tiruppur",Udumalpet,Tamil Nadu
2022,College,101-150,,Government Brennen College,Kannur,Kerala
2022,College,101-150,,"Government College, Nattakom, Kottayam",Kottayam,Kerala
2022,College,101-150,,"Government Institute of Science, Nagpur",Nagpur,Maharashtra
2022,College,101-150,,Guru Nanak College,Chennai,Tamil Nadu
2022,College,101-150,,Hindusthan College of Arts and Science,Coimbatore,Tamil Nadu
2022,College,101-150,,"Institute of Science & Technology for Advanced Studies & Research (ISTAR)(SFI),Vallabh Vidyanagar",Vallabh Vidyanagar,Gujarat
2022,College,101-150,,Janki Devi Memorial College,Central,Delhi
2022,College,101-150,,Kalindi College,Delhi,Delhi
2022,College,101-150,,Kristu Jayanti College,Bengaluru,Karnataka
2022,College,101-150,,Loreto College,Kolkata,West Bengal
2022,College,101-150,,Loyala Academy,Hyderabad,Telangana
2022,College,101-150,,"Marian College, Kuttikanam P.O. Peermade",Kuttikanam,Kerala
2022,College,101-150,,Mehr Chand Mahajan D.A.V. College for Women,Chandigarh,Chandigarh
2022,College,101-150,,N. G. M. College,Pollachi,Tamil Nadu
2022,College,101-150,,National College,Tiruchirappalli,Tamil Nadu
2022,College,101-150,,"Nirmala College, Muvattupuzha",Ernakulam,Kerala
2022,College,101-150,,Ponda Education Society Shri Ravi S Naik College of Arts & Science,North Goa,Goa
2022,College,101-150,,"PSMO College, Thirurangadi",Malappuram,Kerala
2022,College,101-150,,"Rajah Serfoji Government College, Thanjavur",Thanjavur,Tamil Nadu
2022,College,101-150,,Rajdhani College,West,Delhi
2022,College,101-150,,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu
2022,College,101-150,,"S S Jain Subodh P G College, Jaipur",Jaipur,Rajasthan
2022,College,101-150,,Scottish Church College,Kolkata,West Bengal
2022,College,101-150,,SDNB Vaishnav College,Chennai,Tamil Nadu
2022,College,101-150,,Seethalakshmi Ramaswami College,Tiruchirappalli,Tamil Nadu
2022,College,101-150,,Shri M. V. & Smt. N. V. Virani Science College,Rajkot,Gujarat
2022,College,101-150,,Sri Sarada College for Women(Autonomous),Salem,Tamil Nadu
2022,College,101-150,,St. Aloysius College,Mangaluru,Karnataka
2022,College,101-150,,"St. Dominic`s College, Parathod P.O., Kanjirappally",Kottayam,Kerala
2022,College,101-150,,St. Francis College for Women,Hyderabad,Telangana
2022,College,101-150,,"St. Josephs Arts & Science College, Lalbhag Rd, Bangalore",Bengaluru,Karnataka
2022,College,101-150,,St. Joseph's College,Thrissur,Kerala
2022,College,101-150,,St. Mary`s College,Thoothukudi,Tamil Nadu
2022,College,101-150,,"St. Xavier`s College for Women, Aluva",Aluva,Kerala
2022,College,101-150,,The American College,Madurai,Tamil Nadu
2022,College,151-200,,A.P.C. Mahalaxmi College for Women,Thoothukkudi,Tamil Nadu
2022,College,151-200,,Auxilium College,Vellore,Tamil Nadu
2022,College,151-200,,B. V. Raju College,West Godavari,Andhra Pradesh
2022,College,151-200,,"Baselius College, Kottayam",Kottayam,Kerala
2022,College,151-200,,Bharathidasan Government College for Women,Puducherry,Pondicherry
2022,College,151-200,,"Bhavans Vivekananda College of Science, Humanities and Commerce",Secunderabad,Telangana
2022,College,151-200,,Bhim Rao Ambedkar College,North East,Delhi
2022,College,151-200,,Bon Secours College for Women,Thanjavur,Tamil Nadu
2022,College,151-200,,D.A.V.College,Chandigarh- (U.T),Chandigarh
2022,College,151-200,,Dempo Charities Trust Dhempe College of Arts & Science,North Goa,Goa
2022,College,151-200,,DG Vaishnav College,Chennai,Tamil Nadu
2022,College,151-200,,Dr. Ambedkar Government Arts College,Chennai,Tamil Nadu
2022,College,151-200,,"Government Arts College, Salem",Salem,Tamil Nadu
2022,College,151-200,,Government Arts College Thiruvannamalai,Thiruvannamalai,Tamil Nadu
2022,College,151-200,,"Government Arts College, Kumbakonam",Kumbakonam,Tamil Nadu
2022,College,151-200,,Government College,Rajahmundry,Andhra Pradesh
2022,College,151-200,,"Government College for Women, Kumbakonam",Kumbakonam,Tamil Nadu
2022,College,151-200,,"Government College Kasaragod, Vidya Nagar",Kasaragod,Kerala
2022,College,151-200,,"Government Post-graduate College for Girls, Sector-11",Chandigarh,Chandigarh
2022,College,151-200,,Holy Cross College,Nagercoil,Tamil Nadu
2022,College,151-200,,Justice Basher Ahmed Sayeed College for Women,Chennai,Tamil Nadu
2022,College,151-200,,Lakshmi Bai College,Delhi,Delhi
2022,College,151-200,,Madura College,Madurai,Tamil Nadu
2022,College,151-200,,Maharaja Surajmal Institute,West,Delhi
2022,College,151-200,,Malankara Catholic College,Kanniyakumari,Tamil Nadu
2022,College,151-200,,MOP Vaishnav College for Women,Chennai,Tamil Nadu
2022,College,151-200,,"Nehru Arts & Science College, Kasaragod",Kasaragod,Kerala
2022,College,151-200,,"Nehru Arts and Science College, Coimbatore",Coimbatore,Tamil Nadu
2022,College,151-200,,New College,Chennai,Tamil Nadu
2022,College,151-200,,Nirmala College for Women,Coimbatore,Tamil Nadu
2022,College,151-200,,Nirmalagiri College,Kannur,Kerala
2022,College,151-200,,"Nizam College, Basheerbagh",Hyderabad,Telangana
2022,College,151-200,,Rajiv Gandhi Institute of Information Technology and Biotechnology (RGIITBT),Pune,Maharashtra
2022,College,151-200,,"S.T.Hindu College, Nagercoil",Nagercoil,Tamil Nadu
2022,College,151-200,,"Sadakathullah Appa College, Rahmath Nagar, Palayamkottai",Tirunelveli,Tamil Nadu
2022,College,151-200,,"Sarah Tucker College, Palayamkottai",Tirunelveli,Tamil Nadu
2022,College,151-200,,Satyawati College,Delhi,Delhi
2022,College,151-200,,Shaheed Bhagat Singh College (Evening),Delhi,Delhi
2022,College,151-200,,"Shikshan Prasarak Mandalis Sir Parshurambhau College Arts, Science & Commerce, Pune",Pune,Maharashtra
2022,College,151-200,,"Shri Shivaji Science College , Morshi Road , Amravati.",Amravati,Maharashtra
2022,College,151-200,,Sir Syed College,Kannur,Kerala
2022,College,151-200,,"Sree Kerala Varma College, Thrissur",Thrissur,Kerala
2022,College,151-200,,Sri Aurobindo College (Evening),Delhi,Delhi
2022,College,151-200,,Sri GVG Visalakshi College for Women,Tiruppur,Tamil Nadu
2022,College,151-200,,Sri Nehru Maha Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu
2022,College,151-200,,St. Alberts College,Ernakulam,Kerala
2022,College,151-200,,"University College for Women, Koti",Hyderabad,Telangana
2022,College,151-200,,V.V. Vanniaperumal College for Women,Virudhunagar,Tamil Nadu
2022,College,151-200,,"Vimala College, Thrissur",Thrissur,Kerala
2022,College,151-200,,"Yashwantrao Chavan Institute of Science, Satara",Satara,Maharashtra
2022,University,101-150,,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana
